BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020.00;financiero;900066708.00;11858.68;62924.45;58.40;0.00;74841.53;9638.01;1035773.98;0.00;0.00;44750.45;991023.53;0.00;73622.91;61858.18;0.00;0.00;464577.81;600058.91;0.00;0.00;0.00;0.00;0.00;296336.04;296336.04;0.00;0.00;0.00;0.00;1971898.01;275516.81;0.00;563044.44;563044.44;489802.71;0.00;0.00;0.00;38727.90;0.00;0.00;29120.28;0.00;29120.28;0.00;0.00;0.00;1396212.14;3368110.14;362250.97;1351661.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;216344.87;216344.87;19310.67;0.00;0.00;0.00;0.00;141492.36;141492.36;0.00;2091060.42;305231.57;298564.14;0.00;0.00;0.00;0.00;52170.98;5439.94;0.00;661406.62;2752467.04;6480.94;0.00;0.00;0.00;6480.94;10518.22;28406.61;39890.22;0.00;0.00;258561.05;0.00;271786.06;615643.10;3368110.14
2019.00;financiero;900066708.00;0.00;661.25;0.00;0.00;661.25;0.00;3166.97;0.00;0.00;0.00;3166.97;0.00;0.00;880.06;0.00;0.00;0.00;880.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4708.28;226040.20;0.00;14575.78;14575.78;0.00;0.00;0.00;0.00;2096.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;242712.50;247420.79;3708.00;26277.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;939.98;939.98;766.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;31691.58;17268.86;26959.80;0.00;0.00;0.00;0.00;0.00;41391.57;0.00;85620.23;117311.81;500.00;0.00;0.00;0.00;500.00;22621.18;14152.86;0.00;0.00;0.00;92834.94;0.00;0.00;130108.98;247420.79
2018.00;financiero;900066708.00;0.00;339.00;0.00;0.00;339.00;0.00;16207.71;0.00;0.00;0.00;16207.71;0.00;0.00;363.31;0.00;0.00;0.00;363.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16910.02;181451.05;0.00;3778.08;3778.08;0.00;0.00;0.00;0.00;1045.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;186274.97;203184.99;3458.62;15069.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;672.58;0.00;672.58;551.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19752.03;57549.22;0.00;0.00;0.00;0.00;0.00;0.00;33437.49;0.00;90986.71;110738.74;500.00;0.00;0.00;0.00;500.00;20224.53;12559.99;0.00;0.00;0.00;59161.73;0.00;0.00;92446.24;203184.99
2017.00;financiero;900066708.00;0.00;358.72;0.00;0.00;358.72;0.00;13729.69;0.00;0.00;0.00;13729.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14088.42;119612.25;0.00;4168.90;4168.90;0.00;0.00;0.00;0.00;152.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;123933.67;138022.09;3228.88;11293.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;619.20;0.00;619.20;2112.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17254.08;49190.73;0.00;0.00;0.00;0.00;0.00;0.00;25819.33;0.00;75010.06;92264.15;500.00;0.00;0.00;0.00;500.00;1235.40;0.00;0.00;0.00;0.00;44022.55;0.00;0.00;45757.94;138022.09
2016.00;financiero;900066708.00;0.00;248.33;0.00;0.00;248.33;0.00;22170.30;0.00;0.00;0.00;22170.30;0.00;0.00;0.00;0.00;0.00;193.30;193.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22611.94;108375.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;152.53;0.00;0.00;152.53;0.00;0.00;0.00;108528.42;131140.36;3079.33;2701.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1185.36;1185.36;3314.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10280.37;25166.42;0.00;0.00;0.00;0.00;0.00;0.00;51837.92;0.00;77004.35;87284.71;5.00;0.00;0.00;0.00;5.00;12089.33;0.00;0.00;0.00;0.00;31761.32;0.00;0.00;43855.65;131140.36
2015.00;financiero;900066708.00;190.20;958.57;0.00;0.00;1148.77;0.00;113.20;0.00;0.00;1301.28;1188.07;0.00;4965.48;209.83;0.00;0.00;9282.61;14457.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14418.60;58705.72;0.00;0.00;5399.18;18544.19;0.00;0.00;1051.00;0.00;0.00;0.00;0.00;0.00;0.00;607.61;1020.09;1627.70;85327.79;99746.39;0.00;463.47;1256.97;58.21;0.00;2.19;9.79;0.00;0.00;79.74;1440.20;2847.11;0.00;0.00;310.06;0.00;9463.83;0.00;9463.83;0.00;13084.47;16342.97;0.00;41020.98;248.10;0.00;0.00;0.00;0.00;0.00;57612.05;70696.51;5.00;0.00;0.00;0.00;5.00;13965.18;0.00;0.00;0.00;8884.02;4064.42;2131.27;0.00;29049.88;99746.39
2014.00;financiero;900066708.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2013.00;financiero;900066708.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012.00;financiero;900066708.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2011.00;financiero;900066708.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
