BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020.00;financiero;811010485.00;3.00;3760.00;0.00;0.00;3763.00;18600.00;26521.00;0.00;0.00;3125.00;23396.00;0.00;152922.00;0.00;0.00;0.00;957.00;153879.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;199638.00;0.00;0.00;611.00;611.00;3511.00;0.00;673.00;673.00;34337.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;39132.00;238770.00;97553.00;5541.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8621.00;812.00;146.00;0.00;0.00;242.00;242.00;0.00;112915.00;9938.00;0.00;45.00;0.00;0.00;0.00;761.00;0.00;0.00;10744.00;123659.00;78888.00;0.00;0.00;0.00;78888.00;0.00;11603.00;0.00;0.00;0.00;23853.00;0.00;767.00;115111.00;238770.00
2019.00;financiero;811010485.00;0.00;18325.22;0.00;0.00;18325.22;133486.30;30270.45;0.00;0.00;0.00;30270.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;182081.96;4125.67;0.00;652.57;652.57;3459.91;0.00;653.48;653.48;35611.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44502.92;226584.88;101807.94;8493.31;0.00;0.00;0.00;0.00;0.00;956.19;123.35;0.00;555.94;1635.48;13897.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;125834.72;9057.02;0.00;65.00;0.00;0.00;0.00;465.34;0.00;0.00;9587.36;135422.08;61212.47;0.00;0.00;0.00;61212.47;0.00;9638.87;0.00;0.00;0.00;20311.46;0.00;0.00;91162.80;226584.88
2018.00;financiero;811010485.00;0.00;30722.11;0.00;0.00;30722.11;94774.18;10043.99;0.00;0.00;0.00;10043.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;135540.28;4437.08;0.00;235.17;235.17;2720.99;0.00;162.76;162.76;26285.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33841.53;169381.82;73373.76;296.97;0.00;0.00;0.00;0.00;0.00;849.93;153.05;6323.07;0.00;7326.05;10109.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;91106.25;5793.96;0.00;57.00;0.00;0.00;0.00;296.23;0.00;0.00;6147.20;97253.45;50985.52;0.00;0.00;0.00;50985.52;0.00;8435.87;0.00;0.00;0.00;12706.98;0.00;0.00;72128.37;169381.82
2017.00;financiero;811010485.00;34.74;6121.73;0.00;0.00;6156.47;29573.54;10480.63;0.00;0.00;0.00;10480.63;0.00;50885.79;0.00;0.00;0.00;0.00;50885.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97096.42;4944.21;0.00;218.87;218.87;2791.22;0.00;50.07;50.07;21772.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29777.19;126873.60;55626.77;220.70;2806.56;0.00;0.00;0.00;0.00;656.52;35.54;0.00;0.00;3498.63;3441.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;62787.85;2981.81;0.00;0.00;0.00;45.00;0.00;388.09;0.00;0.00;3414.91;66202.76;41910.24;0.00;0.00;0.00;41910.24;0.00;7434.13;0.00;0.00;0.00;11326.47;0.00;0.00;60670.84;126873.60
2016.00;financiero;811010485.00;0.00;16902.71;0.00;0.00;16902.71;47851.07;19823.64;0.00;0.00;0.00;19823.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;84577.43;4576.20;0.00;152.12;152.12;2753.54;0.00;55.32;55.32;0.00;0.00;21142.61;0.00;0.00;21142.61;0.00;0.00;0.00;28679.79;113257.21;46504.66;50.79;0.00;0.00;0.00;0.00;0.00;639.42;3434.07;0.00;44.00;4117.49;8511.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59184.65;2556.46;0.00;17.30;0.00;0.00;0.00;239.84;0.00;0.00;2813.60;61998.25;33166.07;0.00;0.00;0.00;33166.07;0.00;6253.60;0.00;0.00;0.00;11839.30;0.00;0.00;51258.97;113257.21
2015.00;financiero;811010485.00;2.50;151.90;5832.89;0.00;5987.29;47812.82;2509.42;0.00;0.00;0.00;2509.42;0.00;0.99;8920.10;109.52;0.00;212.90;9243.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12482.92;0.00;12482.92;78035.95;3941.97;0.00;0.00;239.03;2215.47;0.00;0.00;116.24;815.49;0.00;0.00;0.00;0.00;15.12;58.05;491.41;433.36;7776.67;85812.62;0.00;0.00;10.93;642.00;0.00;3.74;1.09;11.10;0.00;0.00;0.00;668.85;743.95;205.95;9918.89;31207.29;47.12;46.20;93.32;0.00;42838.25;0.00;0.00;0.00;0.00;0.00;0.00;1873.31;0.00;0.00;1873.31;44711.56;26326.06;0.00;0.00;0.00;26326.06;0.00;5354.77;0.00;0.00;8986.87;0.00;433.36;0.00;41101.06;85812.62
2014.00;financiero;811010485.00;801.52;387.34;3288.67;0.00;4477.53;40684.99;2568.53;0.00;0.00;0.00;2568.53;0.00;3.54;8110.44;142.70;0.00;192.02;8448.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8547.37;0.00;8547.37;64727.11;4087.57;0.00;0.00;229.45;2358.21;0.00;0.00;185.74;880.18;0.00;0.00;0.00;0.00;15.12;161.29;491.41;652.70;8408.97;73136.08;0.00;0.00;118.12;636.44;0.00;5.72;0.39;2.45;0.00;0.07;0.00;763.17;1236.21;153.22;12627.58;21916.33;0.00;322.80;322.80;0.00;37019.31;0.00;0.00;0.00;0.00;0.00;0.00;1968.00;0.00;0.00;1968.00;38987.30;20230.12;0.00;0.00;0.00;20230.12;0.00;4475.75;0.00;0.00;8790.21;0.00;652.70;0.00;34148.77;73136.08
2013.00;financiero;811010485.00;1.50;920.97;1672.93;0.00;2595.40;29769.78;285.46;82.29;0.00;0.00;367.75;0.00;1.56;4766.04;86.13;0.00;157.39;5011.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;206.79;0.00;206.79;37950.84;2577.17;0.00;0.00;197.83;2479.61;0.00;0.00;274.90;87.60;0.00;0.00;0.00;0.00;15.12;124.04;491.41;615.45;6247.66;44198.49;0.00;0.00;31.86;280.89;0.00;2.79;0.23;3.64;0.00;0.00;0.00;319.41;786.48;127.99;3539.83;1838.69;1.69;9137.15;9138.84;0.00;15751.24;0.00;0.00;0.00;0.00;0.00;0.00;1325.86;0.00;0.00;1325.86;17077.10;16297.56;0.00;0.00;0.00;16297.56;288.33;3870.73;0.00;0.00;6049.33;0.00;615.44;0.00;27121.40;44198.49
2012.00;financiero;811010485.00;1.50;475.07;2455.79;0.00;2932.36;26018.10;476.61;0.00;0.00;0.00;476.61;0.00;0.00;1615.37;72.07;0.00;127.12;1814.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.60;206.79;0.00;217.39;31459.03;1721.39;0.00;0.00;113.60;2625.40;0.00;0.00;367.13;267.98;0.00;0.00;0.00;0.00;15.12;0.00;0.00;0.00;5110.60;36569.63;0.25;0.00;280.36;13.41;0.00;7.41;1.97;60.20;0.00;0.00;0.00;363.35;599.08;119.24;2873.93;1718.60;0.00;8029.91;8029.91;0.00;13704.35;0.00;0.00;0.00;206.79;0.00;0.00;1177.66;0.00;0.00;1384.45;15088.80;12890.62;0.00;0.00;0.00;12890.62;0.00;4012.89;0.00;0.00;4577.33;0.00;0.00;0.00;21480.83;36569.63
2011.00;financiero;811010485.00;41.42;356.09;2356.39;0.00;2753.89;0.00;167.35;0.00;0.00;0.00;167.35;0.00;0.00;1035.85;56.29;0.00;114.97;1207.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.71;206.79;0.00;215.50;4343.85;20345.36;0.00;0.00;175.09;2771.30;0.00;0.00;0.00;416.34;0.00;0.00;0.00;0.00;15.18;0.00;0.00;0.00;23723.26;28067.11;1.00;0.00;72.40;19.60;0.00;12.77;1.36;53.29;0.00;0.00;0.00;159.42;2371.39;109.39;341.56;2635.98;0.00;5131.29;5131.29;0.00;10750.03;0.00;0.00;0.00;413.57;0.00;0.00;0.00;0.00;0.00;413.57;11163.61;10000.00;0.00;0.00;0.00;10000.00;0.00;3691.70;0.00;0.00;3211.81;0.00;0.00;0.00;16903.50;28067.11
