BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;900282324;0;153,41;0;-;153,41;0;0;-;-;0;0;0;0;330,86;-;0;0;330,86;-;-;-;-;-;30,15;30,15;-;-;-;-;514,42;0;0;0;0;3.434,98;0;0;0;0;0;0;0;0;0;-;-;-;3.434,98;3.949,39;652;128,03;0;-;-;-;-;-;0;-;-;0;32,27;59,46;0;-;-;0;0;-;871,76;994,56;776,05;0;0;0;-;176,86;0;-;1.947,47;2.819,22;950;0;0;-;950;0;105,71;0;-;-;74,46;-;0;1.130,17;3.949,39
2019;900282324;-;57,79;-;-;57,79;0;20,92;-;-;-;20,92;-;0;319,88;-;0;0;319,88;-;-;-;-;-;437,5;437,5;-;-;-;-;836,09;0;0;0;0;3.652,74;0;0;0;0;0;0;0;0;0;-;-;-;3.652,74;4.488,83;551,43;124,12;-;-;-;-;-;140,12;0;-;0;140,12;175,82;-;-;-;-;-;-;-;991,49;849,87;613,13;0;0;-;-;179,66;0;-;1.642,66;2.634,15;950;0;0;-;950;0;105,71;0;-;-;798,97;-;0;1.854,68;4.488,83
2018;900282324;-;518,47;-;-;518,47;0;0;-;-;-;0;-;0;340,95;-;0;0;340,95;-;-;-;-;-;340,5;340,5;-;-;-;-;1.199,92;0;0;0;0;3.811,50;0;0;0;0;0;0;0;0;0;-;-;-;3.811,50;5.011,41;219,97;337,73;-;-;-;-;-;295,22;0;-;0;295,22;303,55;-;-;-;-;-;-;-;1.156,47;755,5;0;0;0;-;-;149,02;1.488,32;-;2.392,84;3.549,30;600;0;0;-;600;197,58;84,45;0;-;-;580,08;-;0;1.462,11;5.011,41
2017;900282324;18,96;196,27;-;-;215,23;0;552,3;-;-;-;552,3;0;0;0;-;0;0;0;-;-;-;-;-;108,25;108,25;-;-;-;-;875,78;0;0;0;0;2.942,93;0;0;0;0;0;0;0;0;0;-;-;-;2.942,93;3.818,71;150;1.461,01;0;-;-;-;-;523,29;0;-;0;523,29;298,92;-;-;-;-;-;-;-;2.433,22;0;0;-;0;0;0;141,08;0;-;141,08;2.574,30;600;0;0;-;600;197,58;44,51;0;-;-;402,32;-;0;1.244,40;3.818,71
2016;900282324;-;208;-;-;208;0;177,28;-;-;-;177,28;-;0;265,26;-;0;0;265,26;-;-;-;-;-;87,95;87,95;-;-;-;-;738,49;0;0;0;0;2.280,40;0;0;0;0;0;0;0;0;0;-;-;-;2.280,40;3.018,89;160,38;505,83;-;-;-;-;-;0;0;-;0;0;296,12;-;-;-;-;-;-;-;962,33;0;1.033,40;0;0;-;-;0;0;-;1.033,40;1.995,73;600;0;0;-;600;0;44,51;0;-;-;378,66;-;0;1.023,17;3.018,89
2015;900282324;917,89;58,74;0;0;976,64;0;0;0;0;0;0;0;2,8;193,9;0;-;6,03;202,73;80;0;0;0;0;0;80;0;0;0;0;1.259,37;0;-;-;0;1.940,23;-;-;215,78;0;-;-;-;-;0;0;0;0;2.156,01;3.415,38;570,89;305,39;1,4;30,06;0;0;0,14;21,03;-;34,65;0;87,29;271,43;221,31;0;0;0;0;0;0;1.456,31;912,38;0;0;0;0;0;0;0;0;912,38;2.368,69;600;-;-;0;600;0;33,43;0;0;112,42;300,85;0;-;1.046,70;3.415,38
2014;900282324;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2013;900282324;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;900282324;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;900282324;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
