BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;860030380;7,7;27.530,50;0;-;27.538,20;0;40.093,81;-;-;251,17;39.842,64;0;336,18;1.572,89;-;0;9.546,08;11.455,15;-;-;-;-;-;0;0;-;-;-;-;78.836,00;0;0;0;0;19.000,30;0;32,38;32,38;1.393,24;0;0;0;0;0;-;-;-;20.425,92;99.261,92;6.363,40;18.181,78;-;-;-;-;-;-;0;-;209,13;209,13;4.330,90;-;6.005,62;-;-;0;0;-;35.090,83;10.520,11;878,51;100,51;0;-;-;0;0;-;11.499,14;46.589,97;11.850,80;27.565,20;0;-;39.416,00;0;0;0;-;-;13.255,95;-;0;52.671,95;99.261,92
2019;860030380;-;18.191,77;-;-;18.191,77;0;44.851,92;-;-;-;44.851,92;-;0;4.820,38;-;0;322,01;5.142,39;-;-;-;-;-;0;0;-;-;-;-;68.186,08;0;0;0;0;9.108,58;0;4,18;4,18;2.215,62;0;0;0;0;0;-;-;-;11.328,37;79.514,46;2.059,62;7.529,28;-;-;-;-;-;6.447,29;2.478,67;-;80,25;9.006,21;4.774,36;-;-;-;-;-;-;-;23.369,47;4.155,41;1.644,05;77,87;0;-;-;0;165,09;-;6.042,42;29.411,89;11.850,80;27.565,20;0;-;39.416,00;0;0;0;-;-;10.686,56;-;0;50.102,56;79.514,46
2018;860030380;-;6.364,25;-;-;6.364,25;0;54.947,79;-;-;-;54.947,79;-;0;6.646,38;-;0;120,03;6.766,41;-;-;-;-;-;0;0;-;-;-;-;68.078,46;27,03;0;114,3;114,3;13.092,93;0;64,12;64,12;2.206,16;0;0;0;0;0;-;-;-;15.504,53;83.582,99;2.678,02;18.425,80;-;-;-;-;-;6.592,84;2.363,17;527,34;0;9.483,35;3.761,47;-;-;-;-;-;-;-;34.348,65;7.162,72;503,44;141,48;0;-;-;0;165,09;-;7.972,74;42.321,38;11.850,80;27.565,20;0;-;39.416,00;0;0;0;-;-;1.845,60;-;0;41.261,60;83.582,99
2017;860030380;9,75;13.337,91;-;-;13.347,66;0;52.831,81;-;-;-;52.831,81;0;0;11.318,00;-;0;79,08;11.397,08;-;-;-;-;-;0;0;-;-;-;-;77.576,54;0;0;146,3;146,3;4.912,45;0;177,71;177,71;2.491,74;0;0;56,63;0;56,63;-;-;-;7.784,83;85.361,37;0;36.025,68;6.631,90;-;-;-;-;0;188,47;-;0;6.820,37;3.457,23;-;-;-;-;-;-;-;46.303,28;0;107,34;-;0;0;0;0;563,22;-;670,57;46.973,84;11.850,80;27.565,20;0;-;39.416,00;0;0;0;-;-;-1.028,48;-;0;38.387,53;85.361,37
2016;860030380;-;3.648,22;-;-;3.648,22;0;61.031,01;-;-;-;61.031,01;-;0;0;-;0;150,45;150,45;-;-;-;-;-;0;0;-;-;-;-;64.829,69;0;0;0;0;6.569,10;0;309,2;309,2;3.448,07;0;0;0;0;0;-;-;-;10.326,37;75.156,05;0;48.424,17;-;-;-;-;-;6.021,10;183,87;-;1.714,71;7.919,68;8.043,17;-;-;-;-;-;-;-;64.387,01;0;42,82;734,2;0;-;-;0;0;-;777,02;65.164,03;10.400,00;0;0;-;10.400,00;0;991,34;0;-;-;-1.399,32;-;0;9.992,02;75.156,05
2015;860030380;-;12.736,07;-;-;12.736,07;0;43.685,46;-;-;-;43.685,46;0;0;9.327,14;-;0;1.294,43;10.621,57;-;-;-;-;-;0;0;-;-;-;-;67.043,10;0;0;0;0;6.438,51;0;16,2;16,2;2.160,54;0;0;0;0;0;-;-;-;8.615,26;75.658,36;0;52.339,93;-;-;-;-;-;0;6.538,98;-;1.258,05;7.797,03;5.275,20;-;-;-;-;0;0;-;65.412,16;0;1,79;839,81;0;-;-;0;0;-;841,59;66.253,76;10.400,00;0;0;-;10.400,00;0;991,34;0;-;509,58;-2.496,32;-;0;9.404,60;75.658,36
2014;860030380;9,9;378,71;0;0;388,61;0;36.072,75;6.510,48;0;341,54;42.241,69;0;169,56;4.906,92;228,47;-;1.777,09;7.082,03;0;0;0;0;0;0;0;1.094,72;2.872,15;0;3.966,87;53.679,20;0;-;-;0;3.053,19;-;-;0;1.278,91;-;-;-;-;0;0;0;0;4.332,10;58.011,30;9.243,47;0;14.861,59;1.006,16;0;152,51;63,82;458,13;-;0;5.265,38;21.807,60;197,13;2.065,08;15.769,31;0;529,34;176,11;705,45;0;49.788,02;0;0;0;0;0;0;0;0;0;0;49.788,02;0;-;-;10.400,00;10.400,00;0;843;1.354,71;0;1.483,44;-5.857,87;0;-;8.223,27;58.011,30
2013;860030380;9,3;1.963,88;0;0;1.973,18;0;33.375,27;673,14;0;509,67;33.538,73;0;161,41;3.502,90;28,13;-;522,96;4.215,40;0;0;0;0;0;0;0;937,87;1.430,74;0;2.368,61;42.095,93;0;-;-;0;2.928,43;-;-;0;352,67;-;-;-;-;0;0;5,06;5,06;3.286,16;45.382,08;2.000,00;0;15.345,99;810,27;0;230,56;31,81;398,01;-;0;3.161,94;19.978,56;3.275,54;1.537,94;8.938,63;0;1.095,47;135,69;1.231,16;0;36.961,83;0;0;64,33;0;0;0;0;0;0;64,33;37.026,16;0;-;-;10.400,00;10.400,00;0;707,34;2.325,51;0;1.996,76;-7.078,74;5,06;-;8.355,93;45.382,08
2012;860030380;9,7;1.738,57;0;0;1.748,27;0;31.513,41;5.555,53;0;351,48;36.717,47;0;386,68;3.878,46;102,2;-;3.502,56;7.869,89;0;0;0;0;0;0;0;740,39;604,06;0;1.344,45;47.680,08;0;-;-;0;3.514,15;-;-;0;1.303,79;-;-;-;-;0;0;5,06;5,06;4.822,99;52.503,08;12.052,46;0;10.584,64;622,59;0;231,96;30,54;0;-;0;0;11.469,73;4.820,41;1.224,88;6.012,78;0;1.186,44;173,97;1.360,40;0;36.940,66;0;0;9.074,62;128,63;0;0;0;0;0;9.203,25;46.143,91;0;-;-;10.400,00;10.400,00;0;692,19;2.325,51;0;151,55;-7.215,13;5,06;-;6.359,17;52.503,08
2011;860030380;1.011,42;5.193,02;0;0;6.204,44;0;31.395,00;4.282,15;32;534,92;35.174,22;0;478,31;3.453,12;123,02;-;1.148,31;5.202,76;0;0;0;0;0;0;0;133,43;128,63;0;262,05;46.843,47;0;-;-;0;1.777,67;-;-;0;1.618,38;-;-;-;-;0;0;22,8;22,8;3.418,84;50.262,32;12.154,03;0;12.673,02;426;0;126,17;31,02;4,04;-;6,5;4.078,62;17.345,36;1.549,50;1.066,76;4.739,57;0;390,76;644,53;1.035,29;0;37.890,50;0;0;10.946,46;0;0;0;0;0;0;10.946,46;48.836,96;0;-;-;5.600,00;5.600,00;0;692,19;2.325,51;0;-4.374,72;-2.840,42;22,8;-;1.425,36;50.262,32
2010;860030380;503,6;317,49;0;0;821,09;0;27.857,72;1.216,13;213,32;1.867,39;27.419,78;0;63,1;1.756,80;131,29;-;1.144,68;3.095,87;0;0;0;0;0;0;0;192,01;0;0;192,01;31.528,74;0;-;-;0;2.553,03;-;-;0;1.755,15;-;-;-;-;0;0;664,02;664,02;4.972,19;36.500,94;1.760,85;0;10.014,64;823,49;0;343,29;26,74;0;-;0;17.092,66;28.300,82;1.007,86;952,6;3.054,53;0;0;42,98;42,98;0;35.119,64;0;0;0;0;0;0;0;0;0;0;35.119,64;0;-;-;540;540;0;4.915,80;2.325,51;0;-6.040,17;-1.023,86;664,02;-;1.381,29;36.500,94
2009;860030380;74,64;2.267,15;0;0;2.341,79;0;24.937,33;2.070,37;70,01;825,94;26.251,77;0;244,92;1.103,75;16,99;-;2.333,77;3.699,43;0;0;0;0;0;0;0;211,9;0;0;211,9;32.504,89;0;-;-;0;2.277,32;-;-;41,74;3.505,64;-;-;-;-;0;0;485,23;485,23;6.309,93;38.814,82;305,64;0;8.017,10;1.429,26;0;132,55;31,18;2,76;-;3,53;17.095,47;26.711,85;950,04;716,34;2.248,34;0;0;0;0;0;30.932,21;0;0;639,93;0;0;0;0;0;0;639,93;31.572,14;0;-;-;540;540;0;4.915,80;2.325,51;0;-1.023,86;0;485,23;-;7.242,67;38.814,82
2008;860030380;42,88;418,78;0;0;461,66;0;28.003,85;1.998,54;0;177,79;29.824,60;0;333,87;467,76;39,81;-;3.414,86;4.256,31;0;0;0;0;0;0;0;19,41;0;0;19,41;34.561,98;0;-;-;0;1.208,63;-;-;117,1;1.369,48;-;-;-;-;0;0;203,74;203,74;2.898,95;37.460,94;870,33;0;6.920,96;555,34;0;302,45;29,76;13,98;-;0;15.723,37;23.545,87;1.092,18;875,68;3.091,83;0;0;0;0;0;29.475,89;0;0;0;0;0;0;0;0;0;0;29.475,89;0;-;-;540;540;0;2.856,99;2.325,51;0;2.058,81;0;203,74;-;7.985,05;37.460,94
2007;860030380;71,71;826,93;0;0;898,64;100,7;22.209,10;2.322,47;0;214,56;24.317,01;0;58,76;481,33;31,68;-;610,24;1.182,01;0;0;0;0;0;0;0;43,99;0;0;43,99;26.542,35;0;-;-;0;1.087,15;-;-;210,88;1.105,43;-;-;-;-;0;0;479,22;479,22;2.882,67;29.425,02;2.982,56;0;4.645,80;338,06;0;272,62;25,75;0;-;0;9.709,35;14.991,57;550,87;771,61;2.951,54;0;0;0;0;0;22.248,15;0;0;975,16;0;0;0;0;0;0;975,16;23.223,31;0;-;-;540;540;0;3.198,04;2.325,51;0;-341,05;0;479,22;-;6.201,72;29.425,02
2006;860030380;368,51;510,39;1.071,02;0;1.949,92;0;25.806,28;4.569,15;0;226,56;30.148,88;0;7,4;45,97;11,45;-;89,23;154,04;0;0;0;0;0;0;0;199,31;0;0;199,31;32.452,15;0;-;-;0;1.439,61;-;-;324,51;1.190,81;-;-;-;-;0;0;345,82;345,82;3.300,76;35.752,91;7.205,12;0;4.270,63;164,41;0;27,45;6,29;0;-;0;13.085,06;17.553,84;711,69;724,17;3.148,73;0;0;0;0;0;29.343,54;0;0;0;0;0;0;0;0;0;0;29.343,54;0;-;-;540;540;0;2.787,94;2.325,51;0;410,1;0;345,82;-;6.409,37;35.752,91
