BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;900618834;9,25;12.481,85;0;-;12.491,10;0;77.333,56;-;-;811,04;76.522,51;0;0;9.792,17;-;0;10.639,74;20.431,90;-;-;-;-;-;0;0;-;-;-;-;109.445,51;6.455,30;0;0;0;35.822,57;2.361,96;0;2.361,96;890,4;0;0;2.675,67;0;2.675,67;-;-;-;48.205,89;157.651,41;4.448,85;74.668,55;-;-;-;-;-;-;0;-;4.885,83;4.885,83;11.050,31;0;0;-;-;7.428,78;7.428,78;-;102.482,31;50.048,23;0;2.376,08;0;-;-;318,24;0;-;52.742,54;155.224,85;8.380,84;0;0;-;8.380,84;0;3.817,88;0;-;-;-10.374,82;-;602,66;2.426,56;157.651,41
2019;900618834;-;1.863,35;-;-;1.863,35;0;12.204,64;-;-;-;12.204,64;-;0;2.538,69;-;0;0;2.538,69;-;-;-;-;-;0;0;-;-;-;-;16.606,69;613,6;0;0;0;718,58;2.361,96;0;2.361,96;767,99;0;0;0;0;0;-;-;-;4.462,12;21.068,81;0,07;7.810,85;-;-;-;-;-;312,96;764,49;-;1.020,33;2.097,78;2.054,94;-;-;-;-;-;-;-;11.963,65;1.310,86;0;0;0;-;-;829,29;263,03;-;2.403,17;14.366,82;930;0;0;-;930;0;535,7;0;-;-;5.236,29;-;0;6.701,99;21.068,81
2018;900618834;-;1.796,08;-;-;1.796,08;0;15.633,13;-;-;-;15.633,13;-;0;1.674,38;-;0;0;1.674,38;-;-;-;-;-;0;0;-;-;-;-;19.103,59;0;0;0;0;375,93;2.361,96;0;2.361,96;1.013,51;0;0;0;0;0;-;-;-;3.751,39;22.854,99;0,32;11.841,83;-;-;-;-;-;318,18;672,35;199,76;0;1.190,29;1.381,08;-;-;-;-;-;-;-;14.413,51;2.599,80;0;0;0;-;-;1.138,84;0;-;3.738,64;18.152,16;930;0;0;-;930;0;435,59;0;-;-;3.337,24;-;0;4.702,83;22.854,99
2017;900618834;6,7;1.276,37;-;-;1.283,07;0;10.326,87;-;-;-;10.326,87;0;22,25;1.577,75;-;0;0;1.600,00;-;-;-;-;-;0;0;-;-;-;-;13.209,94;0;0;0;0;518,32;2.361,96;0;2.361,96;617,01;0;0;0;0;0;-;-;-;3.497,28;16.707,22;1,84;5.844,21;220,06;-;-;-;-;294,99;299,56;-;0;814,61;2.498,81;-;-;-;-;-;-;-;9.159,47;2.402,87;0;-;0;0;0;443,15;0;-;2.846,02;12.005,49;930;0;0;-;930;0;168,36;0;-;-;3.603,38;-;0;4.701,74;16.707,22
2016;900618834;-;245,28;-;-;245,28;37,87;8.495,74;-;-;-;8.495,74;-;0;712,38;-;0;0;712,38;-;-;-;-;-;0;0;-;-;-;-;9.491,27;0;0;0;0;692,23;2.361,96;0;2.361,96;598,44;0;0;0;0;0;-;-;-;3.652,62;13.143,89;4,71;5.935,18;-;-;-;-;-;424,34;77,52;-;258,68;760,55;1.584,90;-;-;-;-;-;-;-;8.285,34;2.400,57;0;0;0;-;-;428,57;0;-;2.829,14;11.114,47;930;0;0;-;930;0;0;0;-;-;1.099,42;-;0;2.029,42;13.143,89
2015;900618834;-;1.031,38;-;-;1.031,38;69,24;5.088,48;-;-;-;5.088,48;0;0;529,96;-;0;0;529,96;-;-;-;-;-;0;0;-;-;-;-;6.719,06;0;0;0;0;186,13;2.226,31;0;2.226,31;370,93;0;0;0;0;0;-;-;-;2.783,37;9.502,43;0,43;5.144,44;-;-;-;-;-;322,74;74,67;-;152,19;549,59;659,16;-;-;-;-;0;0;-;6.353,62;2.519,58;0;0;0;-;-;283,37;0;-;2.802,94;9.156,57;930;0;0;-;930;0;0;0;-;-217,26;-366,87;-;0;345,87;9.502,43
2014;900618834;5,5;1.076,90;0;0;1.082,40;34;6.272,17;0;0;1,23;6.270,94;0;266,46;227,44;3,47;-;0;497,37;0;0;0;0;0;0;0;0;0;0;0;7.884,70;0;-;-;0;193,47;-;-;2.240,85;65,1;-;-;-;-;0;0;0;0;2.499,42;10.384,12;1.252,47;2.188,84;30,6;21,83;0;0;0,03;0;-;0,43;595,03;647,92;36,4;119,93;1.795,96;0;1.823,71;0;1.823,71;0;7.865,23;1.913,97;0;0;0;0;0;0;0;0;1.913,97;9.779,20;930;-;-;0;930;0;0;0;0;-252,92;-72,16;0;-;604,92;10.384,12
2013;900618834;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;900618834;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;900618834;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
