BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;800216686;10,85;6.388,48;0;-;6.399,33;0;1.747,83;-;-;227,49;1.520,34;0;0;1.198,61;-;0;136,46;1.335,08;-;-;-;-;-;0;0;-;-;-;-;9.254,74;0;0;0;0;504,05;0;10,33;10,33;1.087,96;0;0;300,76;0;300,76;-;-;-;1.903,10;11.157,84;181,54;2.283,86;1.943,22;-;-;-;-;-;0;-;-;1.943,22;269;494,6;0;-;-;0;0;-;5.172,21;0;0;0;7,66;0;-;930,21;0;-;937,87;6.110,08;207,96;0;0;-;207,96;0;80,34;1.526,52;-;-;3.232,93;-;0;5.047,75;11.157,84
2019;800216686;-;5.762,50;-;-;5.762,50;49,43;1.727,49;-;-;-;1.727,49;-;0;622,17;-;0;0;622,17;-;-;-;-;-;0;0;-;-;-;-;8.161,58;172,78;0;0;0;887,48;0;7,02;7,02;1.004,90;0;0;0;0;0;-;-;-;2.072,17;10.233,75;1.272,53;3.370,98;-;-;-;-;-;536,58;0;-;0;536,58;569,72;-;-;-;-;-;-;-;5.749,81;13,07;0;0;0;-;-;949,64;0;-;962,71;6.712,52;207,96;0;0;-;207,96;0;80,34;371,21;-;-;2.861,72;-;0;3.521,23;10.233,75
2018;800216686;-;5.062,98;-;-;5.062,98;0;2.183,99;-;-;-;2.183,99;-;0;0;-;0;667,98;667,98;-;-;-;-;-;47,85;47,85;-;-;-;-;7.962,80;150,9;0;0;0;1.148,55;0;2,89;2,89;977,11;0;0;0;0;0;-;-;-;2.279,45;10.242,25;1.223,53;3.959,44;-;-;-;-;-;251,59;0;-;0;251,59;669,86;-;-;-;-;-;-;-;6.104,42;22,34;0;0;0;-;-;965,47;0;-;987,81;7.092,23;207,96;0;0;-;207,96;0;80,34;1.976,74;-;-;884,98;-;0;3.150,02;10.242,25
2017;800216686;10,15;3.083,56;-;-;3.093,71;0;1.766,20;-;-;-;1.766,20;0;0;0;-;0;586,85;586,85;-;-;-;-;-;46,19;46,19;-;-;-;-;5.492,95;0;0;0;0;1.534,54;0;13,89;13,89;630,18;0;0;323,7;0;323,7;-;-;-;2.502,31;7.995,27;0;4.042,52;1.152,55;-;-;-;-;240,53;0;-;0;1.393,07;304,4;-;-;-;-;-;-;-;5.739,99;6,26;0;-;0;0;0;752,28;0;-;758,54;6.498,53;207,96;0;0;-;207,96;0;80,34;323,45;-;-;884,98;-;0;1.496,73;7.995,27
2016;800216686;-;860,88;-;-;860,88;43,76;4.730,31;-;-;-;4.730,31;-;0;0;-;0;617,47;617,47;-;-;-;-;-;106,82;106,82;-;-;-;-;6.359,24;252,93;0;0;0;1.886,23;0;2,19;2,19;0;0;0;0;0;0;-;-;-;2.141,35;8.500,59;1.118,13;4.593,77;-;-;-;-;-;192,09;0;-;0;192,09;476,02;-;-;-;-;-;-;-;6.380,01;0;44,33;0;0;-;-;315,13;0;-;359,46;6.739,46;207,96;0;0;-;207,96;0;80,34;587,84;-;-;884,98;-;0;1.761,12;8.500,59
2015;800216686;9,2;384,59;0;40,9;434,68;0;7.717,09;0;0;1.516,09;6.201,00;0;129,11;186,72;0;-;359,52;675,34;0;0;0;0;0;0;0;322,22;231,08;0;553,3;7.864,33;0;-;-;0;486,94;-;-;42,79;0;-;-;-;-;4,23;1.585,00;0;1.585,00;2.118,96;9.983,28;101,75;2.858,83;241,93;177,45;0;128,81;0,26;30,67;-;15,16;0;594,28;572,94;153,26;146,47;0;355,15;161,04;516,19;0;4.943,71;0;0;2.278,55;0;0;0;0;0;0;2.278,55;7.222,26;157,91;-;-;0;157,91;0;78,96;51,43;0;887,73;0;1.585,00;-;2.761,02;9.983,28
2014;800216686;8,2;447,9;0;39,75;495,85;0;5.297,94;0;0;1.256,18;4.041,76;0;166,84;41,04;0;-;287,21;495,08;0;0;0;0;0;0;0;394;312,39;0;706,39;5.739,08;0;-;-;0;399,28;-;-;79,47;0;-;-;-;-;4,23;1.585,00;0;1.585,00;2.067,98;7.807,06;169,54;2.077,38;260,3;87,9;0;79,71;0,41;7,61;-;10,54;0;446,48;388,32;116,7;17,04;0;12,13;365,23;377,36;0;3.592,80;0;0;1.441,16;0;0;0;0;0;0;1.441,16;5.033,96;157,91;-;-;0;157,91;0;78,96;51,43;0;899,8;0;1.585,00;-;2.773,10;7.807,06
2013;800216686;7,7;557,37;0;38,36;603,43;0;5.366,71;0;0;650;4.716,71;0;198,66;26,41;0;-;320,86;545,92;0;0;0;0;0;0;0;0;0;0;0;5.866,07;0;-;-;0;310,58;-;-;116,15;54,04;-;-;-;-;4,23;1.585,00;0;1.585,00;2.070,00;7.936,06;200,82;2.170,71;819,28;82,05;0;3,34;0,4;7,31;-;10,3;0;922,68;333,11;106,65;7,29;0;2,02;0;2,02;0;3.743,26;0;0;878,35;0;0;0;0;0;0;878,35;4.621,61;157,91;-;-;0;157,91;0;29,35;51,43;0;609,38;881,38;1.585,00;-;3.314,45;7.936,06
2012;800216686;6,6;193,25;0;0;199,85;0;4.484,05;0;0;665,95;3.818,09;0;318,9;159,19;3,58;-;811,8;1.293,46;0;0;0;0;0;0;0;0;0;0;0;5.311,40;0;-;-;0;167,97;-;-;152,83;1,01;-;-;-;-;0,4;0;0;0;322,21;5.633,61;265,88;1.228,88;2.433,03;26,25;0;0;0,07;13,36;-;8,79;0;2.481,50;399,93;87,15;10,17;0;40,04;0;40,04;0;4.513,55;0;0;0;0;0;0;0;0;0;0;4.513,55;157,91;-;-;0;157,91;0;29,35;51,43;0;413,53;467,86;0;-;1.120,07;5.633,61
2011;800216686;6,6;583,47;0;0;590,07;0;3.548,59;0;0;804,53;2.744,06;0;142,45;0,11;3,58;-;470,45;616,59;0;0;0;0;0;0;0;0;0;0;0;3.950,72;0;-;-;0;182,83;-;-;0;6,24;-;-;-;-;0,4;0;0;0;189,47;4.140,18;80,01;1.146,87;1.377,54;143,87;0;0;0,77;10,27;-;7,18;0;1.539,63;125,33;177,9;0;0;44,88;0;44,88;0;3.114,62;0;0;319,02;0;0;0;0;0;0;319,02;3.433,64;157,91;-;-;0;157,91;0;29,35;51,43;0;206,97;260,89;0;-;706,54;4.140,18
