BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;900065277;98,42;2.108,15;0;-;2.206,57;535,24;53.559,54;-;-;0;53.559,54;0;0;3.362,48;-;0;3.669,52;7.031,99;-;-;-;-;-;37.225,29;37.225,29;-;-;-;-;100.558,63;0;0;0;0;928,81;0;0;0;0;0;0;41,19;0;41,19;-;-;-;970;101.528,63;736,61;8.476,16;0;-;-;-;-;-;0;-;-;0;0;86,36;0;-;-;437,85;437,85;-;9.736,97;0;88.610,98;0;0;0;-;0;0;-;88.610,98;98.347,95;1.520,00;0;0;-;1.520,00;0;77,52;0;-;-;1.583,15;-;0;3.180,67;101.528,63
2019;900065277;-;1.612,76;-;-;1.612,76;0;41.499,24;-;-;-;41.499,24;-;0;0;-;0;0;0;-;-;-;-;-;15.908,00;15.908,00;-;-;-;-;59.019,99;0;0;0;0;702,2;0;36,1;36,1;0;0;0;0;0;0;-;-;-;738,3;59.758,29;1.282,18;6.850,64;-;-;-;-;-;101,61;0;-;3.501,04;3.602,65;1.746,53;-;-;-;-;-;-;-;13.482,00;0;43.869,16;0;0;-;-;0;0;-;43.869,16;57.351,16;1.520,00;0;0;-;1.520,00;0;0;0;-;-;887,13;-;0;2.407,13;59.758,29
2018;900065277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;900065277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2016;900065277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2015;900065277;185,89;551,52;0;0;737,41;80,47;14.542,42;0;0;0;14.542,42;129,38;2,29;449,25;0;-;1.098,80;1.679,71;0;0;0;849,21;0;0;849,21;0;0;0;0;17.889,22;0;-;-;0;125,41;-;-;32,07;38,15;-;-;-;-;0;0;0;0;195,63;18.084,85;17,31;12.316,79;186,24;7,66;0;0,03;0;2,67;-;3,05;0;199,65;72,32;23,98;0;0;123,14;0;123,14;0;12.753,19;0;3.765,25;0;0;0;0;0;0;0;3.765,25;16.518,44;1.520,00;-;-;0;1.520,00;0;274,77;0;0;-265,14;36,79;0;-;1.566,41;18.084,85
2014;900065277;175,6;102,52;0;0;278,12;30,22;3.887,03;0;0;0;3.887,03;95,5;6,5;534,66;0;-;900,71;1.537,37;0;0;0;2.751,05;0;0;2.751,05;0;0;0;0;8.483,79;0;-;-;0;125,41;-;-;25,21;38,29;-;-;-;-;0;0;0;0;188,91;8.672,70;44,75;341,11;344,54;11,48;0;0,03;0;3,51;-;3,47;0;363,03;194,37;22,87;0;0;7;0;7;0;973,13;268,91;5.344,07;0;0;0;0;0;0;0;5.612,98;6.586,11;1.520,00;-;-;0;1.520,00;0;264,36;0;0;104,06;198,17;0;-;2.086,59;8.672,70
2013;900065277;156,01;93,69;0;0;249,7;140,63;1.152,67;0;0;0;1.152,67;786,59;6,12;430,49;0;-;788,26;2.011,45;0;0;0;777,34;0;0;777,34;7,94;15,56;0;23,5;4.355,29;0;-;-;0;127,91;-;-;23,69;0;-;-;-;-;0;0;0;0;151,6;4.506,89;366,04;86,11;91,81;1,58;0;0,25;0;3,48;-;2,5;0;99,62;0;0;0;0;0;0;0;0;551,77;118,67;1.349,04;0;83,29;22,43;0;0;62,26;0;1.635,68;2.187,45;1.520,00;-;-;0;1.520,00;0;263,2;0;0;17,21;519,03;0;-;2.319,44;4.506,89
2012;900065277;23,67;627,98;0;0;651,65;182,94;3.026,99;0;0;0;3.026,99;0;6,41;629,15;10,57;-;834,36;1.480,48;0;0;0;1.136,80;0;0;1.136,80;16,45;9,73;0;26,18;6.505,03;0;-;-;0;127,8;-;-;90,11;0;-;-;-;-;0;0;0;0;217,9;6.722,93;227,1;143,31;27,93;2,7;0;2,07;0;4,54;-;3,29;0;40,53;802,06;29,96;0;0;82;2,73;84,73;0;1.327,71;323,24;2.245,24;0;0;0;0;0;0;0;2.568,48;3.896,19;1.520,00;-;-;0;1.520,00;0;210,48;0;0;551,77;544,5;0;-;2.826,75;6.722,93
2011;900065277;105,16;736,4;0;0;841,56;0;4.814,76;0;0;0;4.814,76;9,21;231,37;491,33;15,9;-;1.625,87;2.373,69;0;0;0;4.738,47;0;24,73;4.763,20;182,39;25,95;-190,53;17,82;12.811,02;0;-;-;0;126,6;-;-;133,65;0;-;-;-;-;0;0;0;0;260,25;13.071,27;486,91;560,3;109;6,88;15,09;4,67;0;0,91;-;0,89;0;137,42;573,25;28,39;0;0;19,93;39,12;59,05;0;1.845,32;643,98;8.777,98;0;0;0;0;0;0;0;9.421,96;11.267,27;800;-;-;0;800;0;174,52;0;0;408,54;420,93;0;-;1.804,00;13.071,27
