BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;890933171;5,3;761,73;0;-;767,03;110;993,64;-;-;0;993,64;0;0;517,59;-;0;1.462,33;1.979,93;-;-;-;-;-;0;0;-;-;-;-;3.850,59;0;0;91,8;91,8;749,73;0;9,84;9,84;0;0;0;0;0;0;-;-;-;851,36;4.701,95;1,13;648,92;1.725,87;-;-;-;-;-;0;-;-;1.725,87;382,04;0;0;-;-;0;0;-;2.757,96;307,35;0;0;0;0;-;33,26;0;-;340,61;3.098,57;528,7;0;0;-;528,7;0;153,67;0;-;-;921,02;-;0;1.603,39;4.701,95
2019;890933171;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2018;890933171;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;890933171;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2016;890933171;-;341,6;-;-;341,6;0;2.514,95;-;-;-;2.514,95;-;0;381,06;-;0;11,28;392,34;-;-;-;-;-;0;0;-;-;-;-;3.248,88;7,95;0;366,94;366,94;737,54;0;28,83;28,83;12,96;0;2,65;0;0;2,65;-;-;-;1.156,86;4.405,74;309,27;608,13;-;-;-;-;-;149,01;0;-;1.915,83;2.064,84;264,05;-;-;-;-;-;-;-;3.246,28;195;0;0;0;-;-;0;0;-;195;3.441,29;417,7;0;0;-;417,7;0;153,67;0;-;-;393,09;-;0;964,45;4.405,74
2015;890933171;5;342,03;0;0;347,03;0;405,51;0;0;3,98;401,53;198,51;81,52;374,26;121,69;-;1.912,92;2.688,89;0;0;0;0;0;0;0;22,17;0;0;22,17;3.459,62;176,88;-;-;0;36,83;-;-;433,96;206,06;-;-;-;-;0;272,4;0;272,4;1.126,13;4.585,75;416,51;71,28;436,66;0;0;0;0;0;-;0;0;436,66;85,81;120,64;258,52;0;1.941,91;0;1.941,91;0;3.331,33;0;0;0;0;0;0;0;0;0;0;3.331,33;417,7;-;-;0;417,7;0;127,58;175,85;0;260,89;0;272,4;-;1.254,42;4.585,75
2014;890933171;5;258,75;0;0;263,75;14,14;221,84;0;0;0;221,84;162,34;0;520,04;90,52;-;1.067,72;1.840,63;0;0;0;0;0;0;0;75,52;0;0;75,52;2.415,88;5,58;-;-;0;34,46;-;-;448,28;190,07;-;-;-;-;0;0;0;0;678,39;3.094,27;293,56;209,51;65,7;7,28;0;0,82;0;31,63;-;0,03;48,04;153,5;398,46;118,72;0;0;865,87;0;865,87;0;2.039,62;204,62;0;0;0;0;0;0;0;0;204,62;2.244,24;417,7;-;-;0;417,7;0;113,21;175,85;0;143,27;0;0;-;850,03;3.094,27
2013;890933171;25,32;57,49;2,92;0;85,73;0;649,97;0;0;0;649,97;281,48;50,63;306,34;143,77;-;601,37;1.383,59;0;0;0;0;0;0;0;103,44;0;0;103,44;2.222,73;0;-;-;33,89;412,72;-;-;21,15;192,44;-;-;-;-;0;6,08;0;6,08;666,29;2.889,01;365,7;136,11;116,81;12,63;0;1,49;0;38,49;-;0;0;169,42;141,95;116,68;789,01;0;0;0;0;0;1.718,87;263,37;0;0;0;0;0;0;0;0;263,37;1.982,24;417,7;-;-;0;417,7;0;113,21;175,85;0;129,64;70,38;0;-;906,77;2.889,01
2012;890933171;41,19;121,28;4,41;0;166,88;0;519,99;0;50,62;17,79;552,81;183,44;48,96;253,92;125,63;-;548,5;1.160,45;0;0;0;0;0;0;0;107,93;0;0;107,93;1.988,07;8,45;-;-;0;382,03;-;-;20,75;190,37;-;-;-;-;0;0;0;0;601,6;2.589,67;335,51;133,57;52,26;2,77;0;1,68;6,58;40,55;-;0;0;103,84;31,33;108,41;33,97;0;741,86;0;741,86;0;1.488,49;274,04;0;0;0;0;0;0;0;0;274,04;1.762,54;417,7;-;-;0;417,7;0;113,21;175,85;0;20,29;100,09;0;-;827,14;2.589,67
2011;890933171;34,5;104,72;5,39;0;144,61;76,08;637,67;0;0;15,24;622,44;99,83;31,56;259,82;133,52;-;701,05;1.225,78;0;0;0;0;0;0;0;110,19;0;0;110,19;2.179,10;0;-;-;0;424,52;-;-;17,75;186,81;-;-;-;-;0;0;0;0;629,08;2.808,18;277,83;116,96;45,44;1,96;0;7,21;0;42,15;-;0;0;96,76;119,49;111,93;0;0;970,77;0;970,77;0;1.693,75;271,91;0;0;0;0;0;0;0;0;271,91;1.965,66;417,7;-;-;0;417,7;0;113,21;175,85;0;76,07;59,69;0;-;842,52;2.808,18
