BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;900496469;0,3;538,4;0;-;538,69;0;7.935,89;-;-;0;7.935,89;0;537,09;2.804,21;-;0;66,69;3.407,99;-;-;-;-;-;0;0;-;-;-;-;11.882,58;0;0;0;0;16,03;0;3,17;3,17;0;0;0;0;0;0;-;-;-;19,2;11.901,77;0;1.333,33;0;-;-;-;-;-;0;-;-;0;0;5.683,73;0;-;-;0;0;-;7.017,06;0;0;0;1.046,91;0;-;0;0;-;1.046,91;8.063,97;1.200,00;0;0;-;1.200,00;0;300,39;0;-;-;2.337,41;-;0;3.837,80;11.901,77
2019;900496469;-;1.115,81;-;-;1.115,81;26,36;5.042,63;-;-;-;5.042,63;-;0;3.017,86;-;0;319,15;3.337,02;-;-;-;-;-;0;0;-;-;-;-;9.521,82;0;0;0;0;11,82;0;3,08;3,08;0;0;0;0;0;0;-;-;-;14,9;9.536,72;0;416,93;-;-;-;-;-;5.626,69;0;-;0;5.626,69;0;-;-;-;-;-;-;-;6.043,62;0;0;0;975,23;-;-;0;0;-;975,23;7.018,86;600,78;0;0;-;600,78;0;300,39;0;-;-;1.616,70;-;0;2.517,87;9.536,72
2018;900496469;-;519,75;-;-;519,75;25,45;4.769,87;-;-;-;4.769,87;-;0;2.712,95;-;0;409,77;3.122,72;-;-;-;-;-;0;0;-;-;-;-;8.437,80;0;0;0;0;14,23;0;2,49;2,49;0;0;0;0;0;0;-;-;-;16,72;8.454,52;0;2.284,36;-;-;-;-;-;4.561,82;0;-;0;4.561,82;0;-;-;-;-;-;-;-;6.846,18;0;0;0;313,1;-;-;0;0;-;313,1;7.159,28;600,78;0;0;-;600,78;0;473,26;0;-;-;221,2;-;0;1.295,24;8.454,52
2017;900496469;0,39;529,14;-;-;529,54;0;4.303,72;-;-;-;4.303,72;0;24,39;2.202,43;-;0;373,7;2.600,52;-;-;-;-;-;0;0;-;-;-;-;7.433,78;0;0;0;0;15,99;0;4,7;4,7;0;0;0;0;0;0;-;-;-;20,69;7.454,47;0;4.536,75;0;-;-;-;-;0;0;-;0;0;0;-;-;-;-;-;-;-;4.536,75;0;0;-;978,61;0;0;0;0;-;978,61;5.515,36;600,78;0;0;-;600,78;0;377,14;0;-;-;961,19;-;0;1.939,11;7.454,47
2016;900496469;-;332,39;-;-;332,39;23,38;3.606,88;-;-;-;3.606,88;-;0;1.836,08;-;0;329,41;2.165,49;-;-;-;-;-;0;0;-;-;-;-;6.128,13;0;0;0;0;21,47;0;0;0;0;0;0;0;0;0;-;-;-;21,47;6.149,60;0;3.345,34;-;-;-;-;-;0;87,58;-;0;87,58;0;-;-;-;-;-;-;-;3.432,92;0;0;0;942,99;-;-;0;0;-;942,99;4.375,91;600,78;0;0;-;600,78;0;288,72;0;-;-;884,18;-;0;1.773,69;6.149,60
2015;900496469;0;131,35;1,49;0;132,84;20;0;2.388,15;0;0;2.388,15;0;0,93;1.144,04;775,07;-;280,42;2.200,46;0;0;0;0;0;0;0;0;0;0;0;4.741,45;0;-;-;0;30,83;-;-;2,29;5,67;-;-;-;-;0;0;0;0;38,8;4.780,24;0;0;10,34;44,25;0;0;0,21;4,18;-;4,03;0;63,01;523,08;3.117,04;0;0;0;0;0;0;3.703,13;0;0;0;0;0;0;0;0;0;0;3.703,13;600,78;-;-;0;600,78;0;269,96;0;0;206,38;0;0;-;1.077,12;4.780,24
2014;900496469;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2013;900496469;0,5;79,02;2.495,83;0;2.575,36;20,55;0;0;0;0;0;0;0,7;797,23;352,4;-;2.472,15;3.622,47;0;0;0;0;0;0;0;0;0;0;0;6.218,38;0;-;-;0;47,18;-;-;22,63;0;-;-;-;-;0;0;0;0;69,81;6.288,19;0;0;0;44,23;0;0;0,32;40,08;-;1,45;0;86,07;1.104,47;3.047,68;0;0;0;0;0;0;4.238,22;0;0;0;0;0;0;0;0;0;0;4.238,22;600,78;-;-;0;600,78;0;2,69;0;0;1.422,28;24,22;0;-;2.049,97;6.288,19
2012;900496469;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;900496469;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
