BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;confeccion;830066330;7.43;2465.04;0.00;0.00;2472.48;0.00;1856.12;0.00;0.00;0.00;1856.12;0.00;669.60;0.00;0.00;0.00;67.87;737.48;0.00;0.00;0.00;0.00;0.00;6826.20;6826.20;0.00;0.00;0.00;0.00;11892.28;1869.44;0.00;0.00;0.00;1834.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3704.22;15596.50;0.00;2292.31;375.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;375.51;251.48;0.00;2432.63;0.00;0.00;97.94;97.94;0.00;5449.86;0.00;3184.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3184.52;8634.38;500.00;0.00;0.00;0.00;500.00;0.00;247.05;0.00;0.00;0.00;6215.08;0.00;0.00;6962.12;15596.50
2019;confeccion;830066330;0.00;186.15;0.00;0.00;186.15;0.00;1843.15;0.00;0.00;0.00;1843.15;0.00;0.00;433.37;0.00;0.00;0.00;433.37;0.00;0.00;0.00;0.00;0.00;2824.20;2824.20;0.00;0.00;0.00;0.00;5286.87;0.00;0.00;0.00;0.00;3149.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3149.95;8436.81;451.62;1394.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;478.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2324.54;0.00;1427.01;0.00;0.00;0.00;0.00;60.64;0.00;0.00;1487.65;3812.19;500.00;0.00;0.00;0.00;500.00;24.66;777.98;0.00;0.00;0.00;3321.98;0.00;0.00;4624.62;8436.81
2018;confeccion;830066330;0.00;625.44;0.00;0.00;625.44;0.00;1529.98;0.00;0.00;0.00;1529.98;0.00;0.00;316.89;0.00;0.00;0.00;316.89;0.00;0.00;0.00;0.00;0.00;2831.08;2831.08;0.00;0.00;0.00;0.00;5303.39;0.00;0.00;0.00;0.00;2639.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2639.89;7943.28;1789.88;1424.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;386.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3600.71;0.00;0.00;0.00;0.00;0.00;0.00;74.81;0.00;0.00;74.81;3675.52;500.00;0.00;0.00;0.00;500.00;24.66;777.98;0.00;0.00;0.00;2965.12;0.00;0.00;4267.76;7943.28
2017;confeccion;830066330;209.70;473.31;0.00;0.00;683.00;0.00;1860.88;0.00;0.00;0.00;1860.88;0.00;0.00;298.27;0.00;0.00;0.00;298.27;0.00;0.00;0.00;0.00;0.00;2808.49;2808.49;0.00;0.00;0.00;0.00;5650.64;0.00;0.00;0.00;0.00;2432.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2432.25;8082.89;1259.72;2833.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;299.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4392.94;139.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;139.17;4532.11;500.00;0.00;0.00;0.00;500.00;24.66;801.02;131.37;0.00;0.00;2093.73;0.00;0.00;3550.77;8082.89
2016;confeccion;830066330;0.00;756.29;0.00;0.00;756.29;0.00;1258.74;0.00;0.00;0.00;1258.74;0.00;0.00;248.69;0.00;0.00;0.00;248.69;0.00;0.00;0.00;0.00;0.00;1970.58;1970.58;0.00;0.00;0.00;0.00;4234.31;0.00;0.00;0.00;0.00;2288.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2288.51;6522.83;0.00;52.84;0.00;0.00;0.00;0.00;0.00;1.76;1717.48;0.00;0.00;1719.24;306.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2078.28;0.00;1446.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1446.12;3524.40;500.00;0.00;0.00;0.00;500.00;24.66;195.45;131.37;0.00;0.00;2146.95;0.00;0.00;2998.43;6522.83
2015;confeccion;830066330;66.37;426.17;0.00;0.00;492.55;0.00;1405.55;0.00;0.00;0.00;1405.55;0.00;0.00;265.57;0.00;0.00;39.55;305.13;0.00;0.00;0.00;2018.98;0.00;206.68;2225.66;17.01;0.00;0.00;17.01;4445.88;0.00;0.00;0.00;0.00;1605.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1605.13;6051.01;1430.69;2240.12;64.00;9.08;0.00;0.02;0.01;0.31;0.00;0.59;0.00;74.01;262.81;0.00;0.00;0.00;4.55;0.00;4.55;0.00;4012.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4012.18;500.00;0.00;0.00;0.00;500.00;0.00;131.39;24.66;0.00;435.52;947.28;0.00;0.00;2038.84;6051.01
2014;confeccion;830066330;111.81;49.96;144.75;0.00;306.52;0.00;755.21;0.00;0.00;0.00;755.21;0.00;0.00;154.87;0.00;0.00;1.76;156.63;0.00;0.00;1011.81;0.00;0.00;86.67;1098.49;0.00;0.00;0.00;0.00;2316.84;0.00;0.00;0.00;0.00;1025.74;0.00;0.00;0.00;10.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1036.20;3353.04;672.95;836.77;75.18;1.31;0.00;0.14;0.01;0.00;0.00;0.00;0.00;76.65;133.22;0.00;2.66;0.00;27.48;0.00;27.48;0.00;1749.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1749.72;500.00;0.00;0.00;0.00;500.00;0.00;131.39;24.66;0.00;205.10;742.18;0.00;0.00;1603.32;3353.04
2013;confeccion;830066330;3.61;18.14;40.92;0.00;62.67;0.00;591.31;0.00;0.00;0.00;591.31;0.00;0.00;111.85;0.00;0.00;3.22;115.08;0.00;0.00;1061.60;0.00;0.00;0.00;1061.60;0.00;0.00;0.00;0.00;1830.65;0.00;0.00;0.00;0.00;565.70;0.00;0.00;0.00;5.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;571.21;2401.86;131.37;630.28;52.82;0.95;114.34;0.03;0.02;0.00;0.00;0.00;0.00;168.15;71.34;0.00;0.00;0.00;2.42;0.00;2.42;0.00;1003.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1003.56;500.00;0.00;0.00;0.00;500.00;0.00;55.99;24.66;0.00;63.68;753.97;0.00;0.00;1398.30;2401.86
2012;confeccion;830066330;65.61;22.38;0.00;0.00;87.99;0.00;434.76;0.00;0.00;0.00;434.76;0.00;0.00;116.81;0.00;0.00;13.28;130.09;0.00;0.00;1161.29;0.00;0.00;89.68;1250.97;0.00;0.00;0.00;0.00;1903.81;0.00;0.00;0.00;0.00;280.21;0.00;0.00;0.00;4.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;284.60;2188.41;62.03;739.78;1.65;0.25;0.00;0.27;0.03;4.24;0.00;3.09;0.00;9.53;42.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;853.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;853.78;500.00;0.00;0.00;0.00;500.00;0.00;44.35;24.66;0.00;116.36;649.25;0.00;0.00;1334.62;2188.41
2011;confeccion;830066330;0.00;13.97;0.00;0.00;13.97;0.00;489.10;0.00;0.00;0.00;489.10;0.00;2.34;105.11;0.00;0.00;8.19;115.64;1100.40;0.00;0.00;0.00;0.00;38.82;1139.22;0.00;0.00;0.00;0.00;1757.93;0.00;0.00;0.00;0.00;298.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;298.55;2056.48;82.49;718.43;17.60;2.58;0.00;0.00;0.00;6.43;0.00;0.00;0.00;26.60;10.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;838.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;838.21;0.00;0.00;0.00;32.00;32.00;0.00;44.35;24.66;0.00;103.18;1014.07;0.00;0.00;1218.26;2056.48
