BALANCE GENERAL;SECTOR;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;calzado;830043792;2.30;318.10;0.00;0.00;320.40;0.00;14259.20;0.00;0.00;0.00;14259.20;0.00;0.00;0.00;0.00;0.00;171.60;171.60;0.00;0.00;0.00;0.00;0.00;36098.96;36098.96;0.00;0.00;0.00;0.00;50850.16;0.00;0.00;0.00;0.00;34.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;34.50;50884.66;4029.71;807.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4837.61;10526.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10526.02;15363.62;2133.00;0.00;0.00;0.00;2133.00;0.00;277.64;30896.67;0.00;0.00;2213.72;0.00;0.00;35521.03;50884.66
2019;calzado;830043792;0.00;300.41;0.00;0.00;300.41;7.30;13948.30;0.00;0.00;0.00;13948.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;38563.00;38563.00;0.00;0.00;0.00;0.00;52819.01;0.00;0.00;0.00;0.00;52.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;52.50;52871.51;10094.92;1035.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11129.93;443.33;6327.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6770.64;17900.57;2133.00;0.00;0.00;0.00;2133.00;0.00;273.51;30952.83;0.00;0.00;1611.59;0.00;0.00;34970.94;52871.51
2018;calzado;830043792;0.00;970.21;0.00;0.00;970.21;8.28;13145.12;0.00;0.00;0.00;13145.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32213.85;32213.85;0.00;0.00;0.00;0.00;46337.46;0.00;0.00;0.00;0.00;70.50;0.00;18.11;18.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.61;46426.07;804.02;771.46;0.00;0.00;0.00;0.00;0.00;34.54;0.00;0.00;802.49;837.02;6.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2419.27;3289.00;5783.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9072.03;11491.30;2133.00;0.00;0.00;0.00;2133.00;0.00;262.93;31176.99;0.00;0.00;1361.86;0.00;0.00;34934.78;46426.07
2017;calzado;830043792;0.80;222.77;0.00;0.00;223.57;0.00;26948.83;0.00;0.00;0.00;26948.83;0.00;1.10;0.00;0.00;0.00;0.00;1.10;0.00;0.00;0.00;0.00;0.00;26439.70;26439.70;0.00;0.00;0.00;0.00;53613.20;0.00;0.00;0.00;0.00;89.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.30;53702.50;791.63;112.21;6014.58;0.00;0.00;0.00;0.00;21.08;0.00;0.00;0.00;6035.66;0.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6940.45;7010.39;4482.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11492.39;18432.85;2133.00;0.00;0.00;0.00;2133.00;16196.72;238.55;15230.04;0.00;0.00;1471.35;0.00;0.00;35269.65;53702.50
2016;calzado;830043792;0.00;310.77;0.00;0.00;310.77;701.00;17549.57;0.00;0.00;0.00;17549.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7897.75;7897.75;0.00;0.00;0.00;0.00;26459.10;0.00;0.00;0.00;0.00;2.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.01;26461.11;498.59;2607.13;0.00;0.00;0.00;0.00;0.00;26.90;21.58;0.00;0.00;48.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3154.21;2861.57;1132.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3993.57;7147.78;2133.00;0.00;0.00;0.00;2133.00;0.00;219.95;0.00;0.00;0.00;16960.38;0.00;0.00;19313.33;26461.11
2015;calzado;830043792;1.05;286.89;0.30;0.00;288.24;701.00;3038.44;0.00;0.00;136.75;2901.69;0.00;6334.73;0.00;0.00;0.00;3302.05;9636.78;0.00;0.00;0.00;0.00;0.00;2714.70;2714.70;0.00;0.00;0.00;0.00;16242.41;0.00;0.00;0.00;0.00;2443.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14699.96;14699.96;17143.31;33385.72;425.92;48.59;0.85;9.56;0.00;0.00;0.00;0.67;0.00;0.70;0.00;11.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;486.29;6568.03;0.00;1692.00;61.55;18.17;5.44;0.00;5385.83;0.00;13731.01;14217.31;2133.00;0.00;0.00;0.00;2133.00;0.00;215.93;286.23;0.00;40.16;1793.14;14699.96;0.00;19168.41;33385.72
2014;calzado;830043792;0.90;543.11;0.30;0.00;544.31;700.00;6515.05;0.00;0.00;136.75;6378.30;0.00;694.82;84.91;0.00;0.00;213.86;993.59;0.00;0.00;0.00;0.00;0.00;2369.70;2369.70;0.00;0.00;0.00;0.00;10985.90;0.00;0.00;0.00;0.00;518.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;518.39;11504.29;529.73;480.54;21.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.09;5.14;18.90;201.20;0.00;2437.41;0.00;2437.41;0.00;3694.00;1415.00;0.00;1967.00;0.00;0.00;0.00;0.00;0.00;0.00;3382.00;7076.00;2133.00;0.00;0.00;0.00;2133.00;0.00;177.09;286.23;0.00;388.45;1443.53;0.00;0.00;4428.29;11504.29
2013;calzado;830043792;0.50;114.22;0.32;0.00;115.04;0.00;2006.62;0.00;0.00;45.26;1961.36;0.00;789.04;95.92;0.76;0.00;244.54;1130.26;0.00;0.00;0.00;0.00;0.00;2639.70;2639.70;0.00;0.00;0.00;0.00;5846.36;0.00;0.00;0.00;0.00;1536.98;0.00;0.00;0.00;7.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1544.28;7390.63;112.34;737.70;44.05;21.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;65.48;0.00;21.68;171.56;0.00;0.00;12.67;12.67;0.00;1121.43;950.00;0.00;1279.36;0.00;0.00;0.00;0.00;0.00;0.00;2229.36;3350.79;2133.00;0.00;0.00;0.00;2133.00;0.00;144.79;286.23;0.00;322.99;1152.84;0.00;0.00;4039.84;7390.63
2012;calzado;830043792;500.75;411.66;30.34;0.00;942.75;0.00;293.65;0.00;0.00;26.51;267.14;35.00;415.63;267.88;35.40;0.00;431.67;1185.59;91.74;0.00;0.00;0.00;0.00;9.00;82.74;0.00;14.60;0.00;14.60;2492.82;0.00;0.00;0.00;0.00;1550.05;0.00;0.00;15.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1565.58;4058.40;264.75;38.11;117.39;3.44;0.00;0.00;0.00;2.51;0.00;1.71;0.00;125.05;9.61;9.34;237.77;0.00;0.00;0.10;0.10;0.00;684.72;0.00;0.00;782.52;0.00;0.00;7.30;0.00;0.00;0.00;789.82;1474.54;1000.00;0.00;0.00;0.00;1000.00;0.00;144.79;286.23;0.00;374.78;778.07;0.00;0.00;2583.86;4058.40
2011;calzado;830043792;1.50;10.89;7.05;0.00;19.44;0.00;1938.85;0.00;0.00;26.51;1912.33;68.35;169.51;289.97;4.74;0.00;483.15;1015.71;119.60;319.91;276.54;331.78;0.00;65.16;982.65;0.00;21.89;0.00;21.89;3952.03;0.00;0.00;0.00;0.00;937.38;0.00;0.00;20.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;958.28;4910.31;864.00;921.51;39.46;52.47;154.71;0.00;0.00;7.81;0.00;5.26;396.13;655.83;26.90;41.39;191.60;0.00;0.00;0.00;0.00;0.00;2701.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2701.22;1000.00;0.00;0.00;0.00;1000.00;0.00;91.20;286.23;0.00;344.28;487.37;0.00;0.00;2209.08;4910.31
