BALANCE GENERAL;SECTOR;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;calzado;804014026;1497.60;719.75;0.00;0.00;2217.35;0.12;2672.59;0.00;0.00;555.33;2117.27;0.00;0.00;752.06;0.00;0.00;0.00;752.06;0.00;0.00;0.00;0.00;0.00;40.32;40.32;0.00;0.00;0.00;0.00;5127.11;0.00;0.00;4674.35;4674.35;2192.92;0.00;15.77;15.77;18.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6901.63;12028.74;0.00;1858.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2130.04;112.22;0.00;0.00;0.00;411.62;411.62;0.00;4512.01;0.00;0.00;0.00;0.00;0.00;0.00;92.29;3965.16;0.00;4057.44;8569.45;100.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;3359.28;0.00;0.00;3459.28;12028.74
2019;calzado;804014026;0.00;2497.91;0.00;0.00;2497.91;0.00;1984.46;0.00;0.00;0.00;1984.46;0.00;0.00;1152.07;0.00;0.00;0.00;1152.07;0.00;0.00;0.00;0.00;0.00;51.67;51.67;0.00;0.00;0.00;0.00;5686.11;0.00;0.00;4713.10;4713.10;2354.91;0.00;7.67;7.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7075.67;12761.78;0.00;1379.17;0.00;0.00;0.00;0.00;0.00;46.65;0.00;0.00;0.00;46.65;455.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1881.72;0.00;0.00;1625.80;1426.27;0.00;0.00;2.83;0.00;0.00;3054.90;4936.62;100.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;7725.17;0.00;0.00;7825.17;12761.78
2018;calzado;804014026;0.00;994.84;0.00;0.00;994.84;0.00;1913.47;0.00;0.00;0.00;1913.47;0.00;0.00;2117.93;0.00;0.00;0.00;2117.93;0.00;0.00;0.00;0.00;0.00;40.54;40.54;0.00;0.00;0.00;0.00;5066.77;0.00;0.00;4567.55;4567.55;2524.71;0.00;9.01;9.01;120.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7222.04;12288.81;0.00;69.64;0.00;0.00;0.00;0.00;0.00;40.59;0.00;0.00;0.00;40.59;225.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;335.33;0.00;0.00;1964.62;3582.07;0.00;0.00;0.00;0.00;0.00;5546.69;5882.02;100.00;0.00;0.00;0.00;100.00;0.00;0.00;1041.67;0.00;0.00;5265.12;0.00;0.00;6406.80;12288.81
2017;calzado;804014026;0.00;292.00;0.00;0.00;292.00;0.00;10501.00;0.00;0.00;0.00;10501.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.00;25.00;0.00;0.00;0.00;0.00;10818.00;0.00;0.00;0.00;0.00;2709.00;0.00;19.00;19.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2728.00;13546.00;0.00;548.00;0.00;0.00;0.00;0.00;0.00;40.00;4.00;0.00;0.00;44.00;3714.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4306.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4306.00;100.00;0.00;0.00;0.00;100.00;0.00;0.00;4501.00;0.00;0.00;4639.00;0.00;0.00;9240.00;13546.00
2016;calzado;804014026;0.00;1059.09;0.00;0.00;1059.09;0.00;1807.34;0.00;0.00;0.00;1807.34;0.00;0.00;0.00;0.00;0.00;159.32;159.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3025.75;0.00;0.00;99.17;99.17;736.42;0.00;0.00;0.00;3.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;838.92;3864.67;0.00;51.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;237.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;289.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;289.61;100.00;0.00;0.00;0.00;100.00;0.00;0.00;777.84;0.00;0.00;2697.22;0.00;0.00;3575.06;3864.67
2015;calzado;804014026;333.48;0.10;0.00;0.00;333.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;310.03;10.41;0.00;0.00;320.44;0.00;0.00;0.00;4050.14;0.00;0.00;4050.14;0.00;0.00;0.00;0.00;4704.16;0.00;0.00;0.00;0.00;225.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;225.19;4929.35;0.00;21.76;42.26;13.77;0.00;0.63;0.00;13.06;0.00;14.54;0.00;84.26;109.06;0.00;641.70;0.00;0.00;0.00;0.00;0.00;856.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;856.78;100.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1981.38;1991.19;0.00;0.00;4072.57;4929.35
2014;calzado;804014026;2315.51;0.00;0.00;0.00;2315.51;0.00;217.00;0.00;0.00;0.00;217.00;0.00;0.00;263.42;0.00;0.00;0.00;263.42;0.00;0.00;0.00;66.68;0.00;0.00;66.68;0.00;0.00;0.00;0.00;2862.60;0.00;0.00;0.00;0.00;149.74;0.00;0.00;2.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;152.39;3015.00;0.00;0.00;0.00;15.10;0.00;0.45;0.00;1.24;0.00;6.89;0.00;23.69;118.28;43.09;0.00;0.00;0.00;0.00;0.00;0.00;185.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;185.06;300.00;0.00;0.00;0.00;300.00;0.00;0.00;0.00;0.00;2338.48;191.46;0.00;0.00;2829.94;3015.00
2013;calzado;804014026;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012;calzado;804014026;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2011;calzado;804014026;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2010;calzado;804014026;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2009;calzado;804014026;16.12;0.44;0.00;0.00;16.56;0.00;142.00;2.53;0.00;0.00;144.53;12.28;11.84;25.68;52.91;0.00;63.02;165.74;5.67;0.00;0.00;1380.47;0.00;0.00;1386.14;0.00;0.00;0.00;0.00;1712.96;0.00;0.00;0.00;0.00;445.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;681.26;681.26;1126.43;2839.39;0.00;75.60;0.00;5.95;0.00;0.71;0.00;2.59;0.00;1.71;0.00;10.96;38.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;125.16;705.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;705.85;831.01;300.00;0.00;0.00;0.00;300.00;0.00;89.99;1618.40;0.00;2.56;2.57;0.00;0.00;2008.38;2839.39
2008;calzado;804014026;23.17;2.29;0.00;0.00;25.45;2.40;189.32;0.00;0.00;0.00;189.32;25.24;0.00;25.45;0.00;0.00;0.00;50.69;52.32;0.00;885.46;408.18;0.00;0.00;1345.96;0.00;0.00;0.00;0.00;1613.83;0.00;0.00;0.00;193.85;451.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;681.26;681.26;1326.50;2940.33;175.00;0.00;0.00;1.10;0.00;0.39;0.00;1.95;0.00;0.00;0.00;3.44;162.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;341.18;593.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;593.32;934.50;300.00;0.00;0.00;0.00;300.00;0.00;89.99;48.82;0.00;2.57;888.32;681.26;0.00;2005.83;2940.33
2007;calzado;804014026;2.81;0.43;1.74;0.00;4.98;10.00;1065.83;11.52;0.00;0.00;1077.35;0.00;0.00;443.22;76.76;0.00;116.87;636.85;0.00;0.00;1323.13;0.00;0.00;0.00;1323.13;0.00;0.00;0.00;0.00;3052.31;0.00;0.00;0.00;0.00;411.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;372.57;0.00;372.57;784.06;3836.37;417.35;164.37;31.01;10.92;0.00;34.33;0.00;8.92;0.00;287.86;93.60;466.65;405.28;0.00;103.89;0.00;33.93;0.00;33.93;0.00;1591.46;450.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;450.00;2041.46;300.00;0.00;0.00;0.00;300.00;0.00;79.41;48.82;0.00;105.78;888.32;372.57;0.00;1794.91;3836.37
2006;calzado;804014026;54.95;2.19;0.16;0.00;57.30;0.00;1258.66;0.00;0.00;0.00;1258.66;300.00;0.00;36.42;0.00;0.00;0.00;336.42;415.90;2.95;12.75;328.66;0.00;0.00;760.26;0.00;0.00;0.00;0.00;2412.64;0.00;0.00;0.00;0.00;415.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;372.57;372.57;788.12;3200.76;331.09;24.66;6.00;64.24;0.00;154.11;0.00;20.81;0.00;0.00;0.00;245.17;141.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;741.92;769.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;769.72;1511.63;300.00;0.00;0.00;0.00;300.00;0.00;54.39;48.82;0.00;423.87;489.48;372.57;0.00;1689.13;3200.76
