BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020.00;educacion;830040872.00;38.50;5623.37;0.00;0.00;5661.87;0.00;20119.80;0.00;0.00;0.00;20119.80;0.00;7653.29;0.00;0.00;0.00;3003.13;10656.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36438.09;0.00;0.00;0.00;0.00;188.87;0.00;0.00;0.00;430.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;619.17;37057.25;833.38;21776.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3644.10;0.00;4848.52;0.00;0.00;0.00;0.00;0.00;31102.83;0.00;0.00;1070.37;0.00;0.00;0.00;0.00;0.00;0.00;1070.37;32173.20;4000.00;0.00;0.00;0.00;4000.00;326.23;478.58;0.00;0.00;0.00;79.25;0.00;0.00;4884.06;37057.25
2019.00;educacion;830040872.00;0.00;5041.89;0.00;0.00;5041.89;0.00;32040.91;0.00;0.00;0.00;32040.91;0.00;0.00;0.00;0.00;0.00;10535.75;10535.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;47618.55;0.00;0.00;0.00;0.00;211.41;0.00;0.00;0.00;2148.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2359.56;49978.11;0.00;31368.90;0.00;0.00;0.00;0.00;0.00;3051.67;0.00;0.00;9.93;3061.60;6344.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;40774.80;0.00;5708.65;1070.37;0.00;0.00;0.00;0.00;0.00;0.00;6779.02;47553.82;4000.00;0.00;0.00;0.00;4000.00;326.23;478.58;0.00;0.00;0.00;2380.52;0.00;0.00;2424.29;49978.11
2018.00;educacion;830040872.00;0.00;4007.34;0.00;0.00;4007.34;0.00;27654.44;0.00;0.00;0.00;27654.44;0.00;0.00;0.00;0.00;0.00;9922.00;9922.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41583.78;0.00;0.00;0.00;0.00;385.02;0.00;0.00;0.00;2882.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3267.97;44851.75;0.00;24361.70;0.00;0.00;0.00;0.00;0.00;2253.97;0.00;4159.42;0.00;6413.39;5688.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36463.82;0.00;5722.06;1070.37;0.00;0.00;0.00;0.00;0.00;0.00;6792.43;43256.24;3730.00;0.00;0.00;0.00;3730.00;56.23;478.58;0.00;0.00;0.00;2669.31;0.00;0.00;1595.51;44851.75
2017.00;educacion;830040872.00;51.10;4409.01;0.00;0.00;4460.11;0.00;27683.28;0.00;0.00;0.00;27683.28;0.00;0.00;9416.37;0.00;0.00;1503.66;10920.03;0.00;0.00;0.00;0.00;0.00;1687.73;1687.73;0.00;0.00;0.00;0.00;44751.15;0.00;0.00;0.00;0.00;109.21;0.00;267.91;267.91;432.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;809.42;45560.57;0.00;16082.82;2263.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2263.35;12304.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30650.71;0.00;10134.18;0.00;0.00;0.00;300.00;0.00;0.00;0.00;10434.18;41084.89;3730.00;0.00;0.00;0.00;3730.00;56.23;478.58;0.00;0.00;0.00;210.87;0.00;0.00;4475.69;45560.57
2016.00;educacion;830040872.00;0.00;1277.73;0.00;0.00;1277.73;0.00;17947.88;0.00;0.00;0.00;17947.88;0.00;0.00;6424.73;0.00;0.00;1463.51;7888.24;0.00;0.00;0.00;0.00;0.00;1382.06;1382.06;0.00;0.00;0.00;0.00;28495.92;0.00;0.00;0.00;0.00;172.26;0.00;293.59;293.59;432.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;898.14;29394.06;450.00;12190.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6960.95;6960.95;3767.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23368.36;0.00;3662.05;300.00;0.00;0.00;0.00;0.00;0.00;0.00;3962.05;27330.40;3730.00;0.00;0.00;0.00;3730.00;56.23;478.58;0.00;0.00;0.00;2201.16;0.00;0.00;2063.65;29394.06
2015.00;educacion;830040872.00;0.00;2173.34;0.00;0.00;2173.34;0.00;15492.67;0.00;0.00;0.00;15492.67;0.00;0.00;4070.52;0.00;0.00;0.00;4070.52;0.00;0.00;0.00;0.00;0.00;232.07;232.07;0.00;0.00;0.00;0.00;21968.61;0.00;0.00;0.00;0.00;145.91;0.00;249.98;249.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;395.88;22364.49;1548.37;9845.69;0.00;0.00;0.00;0.00;0.00;0.00;463.22;0.00;6337.59;6800.81;2791.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20986.14;0.00;0.00;1018.00;0.00;0.00;0.00;0.00;0.00;0.00;1018.00;22004.14;3730.00;0.00;0.00;0.00;3730.00;56.23;478.58;0.00;0.00;4957.65;1053.18;0.00;0.00;360.35;22364.49
2014.00;educacion;830040872.00;13.90;1636.07;1.06;0.00;1651.03;0.00;4397.12;6628.96;0.00;0.00;11026.07;0.00;1640.08;2968.89;0.00;0.00;279.04;4888.01;0.00;0.00;0.00;232.07;0.00;3900.00;4132.07;0.00;0.00;0.00;0.00;21697.18;0.00;0.00;0.00;0.00;305.19;0.00;0.00;45.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;350.22;22047.40;1510.88;2470.92;275.83;213.56;0.00;60.22;15.89;107.79;0.00;136.28;1421.66;2231.23;2200.39;1118.42;463.22;0.00;5262.46;0.70;5263.16;0.00;15258.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15258.21;3730.00;0.00;0.00;0.00;3730.00;56.23;465.00;0.00;0.00;43.45;2494.51;0.00;0.00;6789.19;22047.40
2013.00;educacion;830040872.00;13.60;35.69;1.05;0.00;50.33;200.93;8998.45;2.87;0.00;0.00;9001.32;0.00;1532.67;1846.52;0.00;0.00;685.42;4064.60;0.00;0.00;0.00;1893.82;0.00;0.00;1893.82;0.00;0.00;0.00;0.00;15211.00;0.00;0.00;0.00;0.00;607.72;0.00;0.00;38.30;19.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;665.04;15876.04;859.23;1457.72;41.79;89.48;0.00;20.53;17.06;72.74;0.00;88.79;1865.82;2196.21;1463.27;909.71;463.22;0.00;1780.29;0.65;1780.94;0.00;9130.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9130.30;3730.00;0.00;0.00;0.00;3730.00;56.23;465.00;0.00;0.00;92.35;2402.16;0.00;0.00;6745.74;15876.04
2012.00;educacion;830040872.00;13.50;4913.14;574.13;0.00;5500.77;200.93;11150.57;171.48;0.00;0.00;11322.05;0.00;828.08;1609.98;0.00;0.00;708.07;3146.13;0.00;0.00;0.00;5026.73;0.00;0.00;5026.73;0.00;0.00;0.00;0.00;25196.61;0.00;0.00;0.00;0.00;986.64;0.00;0.00;48.01;190.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1225.60;26422.21;0.00;6346.25;93.61;98.71;0.00;136.68;21.23;130.74;0.00;79.12;1690.67;2250.75;1863.50;732.38;274.08;0.00;5597.34;3.60;5600.94;0.00;17067.90;0.00;0.00;2700.92;0.00;0.00;0.00;0.00;0.00;0.00;2700.92;19768.82;3730.00;0.00;0.00;0.00;3730.00;56.23;115.00;0.00;0.00;1650.39;1101.77;0.00;0.00;6653.39;26422.21
2011.00;educacion;830040872.00;9.15;1177.42;0.00;0.00;1186.57;200.93;7963.20;10.72;0.00;0.00;7973.91;0.00;361.34;1175.68;0.00;0.00;651.99;2189.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.49;0.00;0.00;0.49;11550.92;0.00;0.00;0.00;0.00;1123.54;0.00;0.00;0.00;360.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1484.34;13035.26;988.80;989.53;98.62;24.94;0.00;36.59;14.00;112.73;0.00;69.41;714.86;1071.15;1426.34;574.85;277.18;0.00;0.00;3.51;3.51;0.00;5331.34;0.00;0.00;6200.92;0.00;0.00;0.00;0.00;0.00;0.00;6200.92;11532.26;230.00;0.00;0.00;0.00;230.00;56.23;115.00;0.00;0.00;1101.76;0.00;0.00;0.00;1503.00;13035.26
