BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;educacion;900007640;634.41;1621.24;0;0;2255.64;1969.42;2608.78;0;0;0;2608.78;0;157.75;244.95;0;0;3234;3636.7;0;0;0;0;0;3.02;3.02;0;0;0;0;10473.56;0;0;0;0;2945.51;0;1.25;1.25;0;0;0;0;0;0;0;0;0;2946.76;13420.31;276.11;384.51;1055.18;0;0;0;0;0;0;0;0;1055.18;370.83;332.96;0;0;0;7302.44;7302.44;0;9722.03;2895.92;0;0;0;0;0;226.45;0;0;3122.37;12844.4;494;1862.11;0;0;2356.11;0;53.31;0;0;0;1833.5;0;0;575.91;13420.31
2019;educacion;900007640;0;2585.92;0;0;2585.92;0;4286.53;0;0;0;4286.53;0;0;326.17;0;0;162.75;488.92;0;0;0;0;0;80.27;80.27;0;0;0;0;7441.64;1363.98;0;0;0;3624.46;0;35.73;35.73;0;0;0;0;0;0;0;0;0;5024.17;12465.81;95.14;831.02;0;0;0;0;0;353.62;0;0;7141.35;7494.97;492.34;0;0;0;0;0;0;0;8913.46;2429.41;0;0;0;0;0;383.69;0;0;2813.1;11726.56;494;1862.11;0;0;2356.11;0;53.31;0;0;0;1670.17;0;0;739.25;12465.81
2018;educacion;900007640;0;1126.96;0;0;1126.96;0;4684.34;0;0;0;4684.34;0;0;262.95;0;0;234.1;497.05;0;0;0;0;0;293.76;293.76;0;0;0;0;6602.11;0;0;0;0;3822.5;0;70.21;70.21;607.67;0;0;0;0;0;0;0;0;4500.38;11102.49;140.83;868.84;0;0;0;0;0;238.96;0;0;5492.42;5731.38;188.29;0;0;0;0;0;0;0;6929.34;3385.4;0;0;0;0;0;543.7;0;0;3929.09;10858.43;494;1695.41;0;0;2189.41;0;53.31;0;0;0;1998.66;0;0;244.05;11102.49
2017;educacion;900007640;336.59;1063.74;0;0;1400.34;0;3330.49;0;0;0;3330.49;0;0;478.21;0;0;107.3;585.52;0;0;0;0;0;559.48;559.48;0;0;0;0;5875.83;0;0;0;0;4487.38;0;104.69;104.69;1119.19;0;0;0;0;0;0;0;0;5711.26;11587.09;139.18;1217.26;4547.54;0;0;0;0;220.34;0;0;0;4767.87;546.05;0;0;0;0;0;0;0;6670.36;3484.53;0;0;0;0;0;821.49;0;0;4306.02;10976.38;494;1695.41;0;0;2189.41;0;53.31;0;0;0;1632.01;0;0;610.7;11587.09
2016;educacion;900007640;0;1575.67;0;0;1575.67;0;1912.35;0;0;0;1912.35;0;0;372.66;0;0;76.34;449;0;0;0;0;0;240.89;240.89;0;0;0;0;4177.91;0;0;0;0;5025.52;0;151.43;151.43;1467.3;0;0;0;0;0;0;0;0;6644.25;10822.15;1045.23;1514.88;0;0;0;0;0;122.52;0;5122.28;0;5244.8;296.23;0;0;0;0;0;0;0;8101.14;2938.2;0;0;0;0;0;983.18;0;0;3921.39;12022.53;394.27;0;0;0;394.27;0;53.31;0;0;0;1647.95;0;0;1200.37;10822.15
2015;educacion;900007640;8.98;1080.2;90.14;0;1179.31;0;316.9;0;0;0;316.9;0;40.2;400.27;24.76;0;52.25;517.48;0;0;0;264.51;0;0;264.51;0;2516.24;0;2516.24;4794.44;0;0;0;1177.07;1226.5;0;0;544.68;0;0;0;0;0;0;0;0;0;2948.24;7742.68;18;404.53;625.74;131.83;0;114.05;9.48;16.82;0;70.92;0;968.83;34.31;131.09;0;0;1013.85;792.8;1806.66;0;3363.4;3860.08;0;0;0;0;0;0;0;0;3860.08;7223.48;394.27;0;0;0;394.27;0;44.28;0;0;80.66;0;0;0;519.2;7742.68
2014;educacion;900007640;4.55;1370.82;106.47;0;1481.83;0;386.81;0;0;0;386.81;4.98;289.24;302.09;31.39;0;3.28;630.97;0;0;0;230.25;0;0;230.25;0;2200.48;0;2200.48;4930.34;0;0;0;0;1295.35;0;0;58.6;0;0;0;0;0;0;0;0;0;1353.94;6284.28;17.44;217.3;273.52;113.45;0;134.89;5.22;25.18;0;45.59;0;597.87;34.89;95.3;0;0;2923.96;668.65;3592.61;0;4555.4;1328.73;0;0;0;0;0;0;0;0;1328.73;5884.13;295.72;0;0;0;295.72;0;35.42;0;0;50.19;18.82;0;0;400.15;6284.28
2013;educacion;900007640;4.8;531.95;399.03;0;935.78;0;579.28;0;0;0;579.28;0;488.22;109.13;11.12;0;12.5;620.97;0;0;0;82.28;0;0;82.28;0;648.86;0;648.86;2867.16;0;0;0;0;1105.64;0;0;11.1;0;0;0;0;0;0;0;0;0;1116.74;3983.9;23.43;289.68;98.17;35.29;0;5.65;4.5;11.06;0;29.75;0;184.42;17.92;68.57;26.01;0;2055.91;56.35;2112.26;0;2722.28;854.55;0;0;0;0;0;0;0;0;854.55;3576.82;92;0;0;0;92;0;33.32;3.66;0;78.03;200.06;0;0;407.07;3983.9
2012;educacion;900007640;31.14;1044.72;694.47;0;1770.33;0;864.1;0;0;0;864.1;0;69.49;62.83;41.34;0;13.21;186.87;0;0;0;62.95;0;0;62.95;0;535.84;0;535.84;3420.09;0;0;0;0;1243.13;0;0;0;0;0;0;0;0;0;0;0;0;1243.13;4663.22;14.25;255.99;33.09;102.99;0;60.88;5.08;2.01;0;62.84;0;266.9;18.42;68.75;114.53;0;2732.89;0;2732.89;0;3471.72;844.09;0;0;0;0;0;0;0;0;844.09;4315.81;92;0;0;0;92;0;23.47;3.66;0;116.91;111.37;0;0;347.41;4663.22
2011;educacion;900007640;35.06;100.5;437.5;0;573.06;0;381.81;0;0;0;381.81;0;49.76;61.83;28.99;0;11.48;152.06;0;0;0;33.53;0;0;33.53;0;636.63;0;636.63;1777.09;0;0;0;0;952.92;0;0;0;0;0;0;0;0;0;0;0;0;952.92;2730.01;6.85;87.46;2.39;29.81;0;8.58;5.35;17.63;0;53.23;0;116.98;18.43;58.27;92.43;0;1183.2;0;1183.2;0;1563.6;814.14;0;0;0;0;0;0;0;0;814.14;2377.75;92;0;0;0;92;0;22.95;3.66;0;126.94;106.71;0;0;352.26;2730.01
